74,"Attic: vacant, crawl space above top story"
75,"Wall assembly, concealed wall space"
76,Wall surface: exterior
77,Roof surface: exterior
78,Awning
70,"Structural area, other"
8,"Transportation, Vehicle Areas"
81,Operator/passenger area of transportation equipment
82,Cargo/trunk area?all vehicles
83,"Engine area, running gear, wheel area"
84,"Fuel tank, fuel line"
85,Separate operator/control area of transportation equipment
86,"Exterior, exposed surface"
80,"Vehicle area, other"
9,Other Area of Origin
91,Railroad right-of-way: on or near
92,"Highway, parking lot, street: on or near"
93,"Courtyard, patio, terrace"
94,"Open area, outside; included are farmland, field"
95,"Wildland, woods"
96,Construction/renovation area
97,Multiple areas
98,Vacant structural area
90,"Outside area, other"
00,Other area of fire origin
UU,Undetermined
,
,HEAT SOURCE
1,Operating Equipment
11,"Spark, ember, or flame from operating equipment"
12,Radiated or conducted heat from operating equipment
13,Electrical arcing
10,"Heat from powered equipment, other"
4,Hot or Smoldering Object
41,"Heat, spark from friction"
42,"Molten, hot material"
43,Hot ember or ash
40,"Hot or smoldering object, other"
5,"Explosives, Fireworks"
51,Munitions
53,"Blasting agent, primer cord, black powder fuse"
54,Fireworks
55,Model and amateur rockets
56,Incendiary device
50,"Explosive, fireworks, other"
6,Other Open Flame or Smoking Materials
61,Cigarette
62,Pipe or cigar
63,Heat from undetermined smoking material
64,Match
65,"Lighter: cigarette, cigar"
66,Candle
67,Warning or road flare; fuse
68,Backfire from internal combustion engine
69,Flame/torch used for lighting
60,"Heat from other open flame or smoking materials, other"
7,"Chemical, Natural Heat Sources"
71,Sunlight
72,"Spontaneous combustion, chemical reaction"
73,Lightning discharge
74,Other static discharge
70,"Chemical, natural heat source, other"
8,Heat Spread from Another Fire
81,"Heat from direct flame, convection currents"
82,Radiated heat from another fire
83,"Flying brand, ember, spark"
84,Conducted heat from another fire
80,"Heat spread from another fire, other"
9,Other Heat Sources
97,Multiple heat sources including multiple ignitions
00,Heat source: other
UU,Undetermined
,
,ITEM FIRST IGNITED
1,"Structural Component, Finish"
10,"Structural component or finish, other"
11,"Exterior roof covering, surface, finish"
12,"Exterior sidewall covering, surface, finish"
13,"Exterior trim, including doors"
14,"Floor covering or rug/carpet/mat, surface"
15,"Interior wall covering excluding drapes, etc."
16,Interior ceiling covering or finish
17,Structural member or framing
18,"Thermal, acoustical insulation within wall, partition or floor/ceiling space"
2,"Furniture, Utensils, including built-in furniture"
20,"Furniture, utensils, other"
21,"Upholstered sofa, chair, vehicle seats"
22,"Non-upholstered chair, bench"
23,Cabinetry (including built-in)
24,Ironing board
25,Appliance housing or casing
26,Household utensils
3,"Soft Goods, Wearing Apparel"
30,"Soft goods, wearing apparel, other"
31,"Mattress, pillow"
32,"Bedding; blanket, sheet, comforter"
33,Linen; other than bedding
34,Wearing apparel not on a person
35,Wearing apparel on a person
36,"Curtain, blind, drapery, tapestry"
37,"Goods not made up, including fabrics and yard goods"
38,Luggage
4,"Adornment, Recreational Material, Signs"
40,"Adornment, recreational material, signs, other"
41,Christmas tree
42,Decoration
43,"Sign, including outdoor signs such as billboards"
44,"Chips, including wood chips"
45,"Toy, game"
46,"Awning, canopy"
47,"Tarpaulin, tent"
5,Storage Supplies
50,"Storage supplies, other"
51,"Box, carton, bag, basket, barrel"
52,Material being used to make a product
53,"Pallet, skid (empty)"
54,"Cord, rope, twine, yarn"
55,"Packing, wrapping material"
56,Baled goods or material
57,Bulk storage
58,"Palletized material, material stored on pallets."
59,"Rolled, wound material (paper and fabrics)"
6,"Liquids, Piping, Filters"
60,"Liquids, piping, filters, other"
61,"Atomized liquid, vaporized liquid, aerosol."
62,Flammable liquid/gas - in/from engine or burner
63,Flammable liquid/gas - in/from final container
64,Flammable liquid/gas in container or pipe
65,Flammable liquid/gas - uncontained
66,"Pipe, duct, conduit, hose"
67,"Pipe, duct, conduit, hose covering"
68,"Filter, including evaporative cooler pads"
7,Organic Materials
70,"Organic materials, other"
71,"Agricultural crop, including fruits and vegetables"
72,"Light vegetation - not crop, including grass"
73,"Heavy vegetation - not crop, including trees"
74,"Animal, living or dead"
75,"Human, living or dead"
76,"Cooking materials, including edible materials"
77,"Feathers or fur, not on bird or animal"
8,General Materials
80,"General materials, other (conversion only)"
81,"Electrical wire, cable insulation"
82,"Transformer, including transformer fluids"
83,"Conveyor belt, drive belt, V-belt"
84,Tire
85,Railroad ties
86,"Fence, pole"
87,Fertilizer
88,"Pyrotechnics, explosives"
9,General Materials Continued
90,General materials continued (conversion only)
91,Book
92,"Magazine, newspaper, writing paper"
93,Adhesive
94,"Dust, fiber, lint, including sawdust and excelsior"
95,"Film, residue, including paint and resin"
96,"Rubbish, trash, waste"
97,Oily rags
99,Multiple items first ignited
00,"Item first ignited, other"
UU,Undetermined
,
,TYPE OF MATERIAL FIRST IGNITED
11,Natural gas
12,LP gas
13,Anesthetic gas
14,Acetylene gas
15,Hydrogen
10,"Flammable gas, other"
2,"Flammable, Combustible Liquid"
21,"Ether, pentane-type flammable liquid"
22,JP-4 jet fuel and methyl ethyl ketone type flammable
23,Gasoline
24,"Turpentine, butyl-alcohol-type flammable liquid"
25,"Kerosene, No.1 and 2 fuel oil, diesel fuel"
26,"Cottonseed oil, creosote-oil-type combustible"
27,"Cooking oil, transformer or lubricating oil"
28,Ethanol
20,"Flammable or combustible liquid, other"
3,Volatile Solid or Chemical
31,"Fat, grease, butter, margarine, lard"
32,Petroleum jelly and non-food grease
33,"Polish, paraffin, wax"
34,"Adhesive, resin, tar, glue, asphalt, pitch"
35,"Paint, varnish?applied"
36,"Combustible metal, included are magnesium"
37,"Solid chemical, included are explosives"
38,Radioactive material
30,"Volatile solid or chemical, other"
4,Plastics
41,Plastic
5,Natural Product
51,"Rubber, excluding synthetic rubbers"
52,Cork
53,Leather
54,"Hay, straw"
55,"Grain, natural fiber (preprocess)"
56,"Coal, coke, briquettes, peat"
57,"Food, starch, excluding fat and grease (Code 31)"
58,Tobacco
50,"Natural product, other"
6,Wood or Paper - Processed
61,"Wood chips, sawdust, shavings"
62,"Round timber, including round posts, poles"
63,"Sawn wood, including all finished lumber"
64,Plywood
65,"Fiberboard, particleboard, and hardboard"
66,"Wood pulp, wood fiber"
67,"Paper, including cellulose, waxed paper"
68,Cardboard
60,"Wood or paper, processed, other"
7,"Fabric, Textiles, Fur"
71,"Fabric, fiber, cotton, blends, rayon, wool"
74,"Fur, silk, other fabric."
75,Wig
76,Human hair
77,Plastic-coated fabric
70,"Fabric, textile, fur, other"
8,Material Compounded with Oil
81,Linoleum
82,Oilcloth
86,Asphalt-treated material
80,"Material compounded with oil, other"
9,Other Material
99,Multiple types of material
00,"Type of material first ignited, other"
UU,Undetermined
,
,CAUSE OF IGNITION
1,Intentional
2,Unintentional
3,Failure of equipment or heat source
4,Act of nature
5,Cause under investigation
0,"Cause, other (System generated code only, not used for data entry)"
U,Cause undetermined after investigation
,
,FACTORS CONTRIBUTING TO IGNITION
1,Misuse of Material or Product
10,"Misuse of material or product, other"
11,Abandoned or discarded materials or products
12,Heat source too close to combustibles.
13,"Cutting, welding too close to combustible"
14,Flammable liquid or gas spilled
15,Improper fueling technique
16,Flammable liquid used to kindle fire
17,"Washing part, painting with flammable liquid"
18,Improper container or storage procedure
19,Playing with heat source
2,"Mechanical Failure, Malfunction"
20,"Mechanical failure, malfunction, other"
21,Automatic control failure
22,Manual control failure
23,Leak or break
25,Worn out
26,Backfire
27,Improper fuel used
3,"Electrical Failure, Malfunction"
30,"Electrical failure, malfunction, other"
31,Water-caused short-circuit arc
32,Short-circuit arc from mechanical damage
33,"Short-circuit arc from defective, worn insulation"
34,Unspecified short-circuit arc
35,"Arc from faulty contact, broken conductor"
36,"Arc, spark from operating equipment"
37,Fluorescent light ballast
4,"Design, Manufacturing, Installation Deficiency"
40,"Design, manufacture, installation deficiency, other"
41,Design deficiency
42,Construction deficiency
43,Installation deficiency
44,Manufacturing deficiency
5,Operational Deficiency
50,"Operational deficiency, other"
51,"Collision, knock down, run over, turn over"
52,"Accidentally turned on, not turned off"
53,Equipment unattended
54,Equipment overloaded
55,Failure to clean
56,Improper startup/shutdown procedure
57,Equipment not used for purpose intended
58,Equipment not operated properly
6,Natural Condition
60,"Natural condition, other"
61,High wind
62,Storm
63,High water including floods
64,Earthquake
65,Volcanic action
66,Animal
7,Fire Spread or Control
70,"Fire spread or control, other"
71,Exposure fire
72,Rekindle
73,Outside/open fire for debris or waste disposal
74,Outside/open fire for warming or cooking
75,Agriculture or land management burns
00,"Factors contributing to ignition, other"
NN,None
UU,Undetermined
,
,HUMAN FACTORS CONTRIBUTING TO IGNITION
1,Asleep
2,Possibly impaired by alcohol or drugs
3,Unattended or unsupervised person
4,Possibly mentally disabled
5,Physically disabled
6,Multiple persons involved
7,Age was a factor
N,None
,AGE FACTOR GENDER
1,Male
2,Female
,
 ,EQUIPMENT INVOLVED IN IGNITION
1,"Heating, Ventilation, Air Conditioning"
100,"Heating, ventilation and air conditioning, other"
111,Air conditioner
112,Heat pump
113,Fan
114,"Humidifier, non-heat producing"
115,Ionizer
116,"Dehumidifier, portable"
117,"Evaporative cooler, cooling tower."
120,"Fireplace, chimney, other"
121,"Fireplace, masonry"
122,"Fireplace, factory-built"
123,"Fireplace, insert/stove"
124,"Stove, heating"
125,"Chimney connector, vent connector"
126,"Chimney: brick, stone, masonry"
127,"Chimney: metal, including stovepipe, flue"
131,"Furnace, local heating unit, built-in"
132,"Furnace, central heating unit"
133,"Boiler (power, process, heating)"
141,"Heater, excluding catalytic and oil-filled heaters"
142,"Heater, catalytic"
143,"Heater, oil filled"
144,Heat lamp
145,Heat tape
151,Water heater
152,"Steam line, heat pipe, hot air duct"
2,"Electrical Distribution, Lighting & Power Transfer"
200,"Electrical distribution, power transfer, other"
210,"Electrical wiring, other"
211,Electrical power (utility) line
212,Electrical service supply wires from utility
213,"Electric meter, meter box"
214,Electrical wiring from meter box to circuit breaker
215,"Panel board, switchboard, circuit breaker board"
216,Electrical branch circuit
217,"Outlet, receptacle"
218,Wall-type switch
219,"Ground-fault interrupter (GFI), portable, plug-in"
221,"Transformer, distribution-type"
222,"Overcurrent, disconnect equipment"
223,"Transformer, low voltage"
224,Generator
225,Inverter
226,Uninterrupted power supply (UPS)
227,Surge protector
228,"Battery charger, rectifier"
229,Battery
230,"Lamp, lighting, other"
231,"Lamp: tabletop, floor, desk"
232,"Lantern, flashlight"
233,Incandescent lighting fixture
234,"Fluorescent lighting fixture, ballast"
235,Halogen lighting fixture or lamp
236,"Sodium, mercury vapor lighting fixtures or lamps;"
237,"Portable or movable work light, trouble light"
238,Light bulb
241,Night light
242,"Decorative lights, line voltage"
243,"Decorative or landscape lighting, low voltage"
244,Sign
251,"Fence, electric"
252,Traffic control device
253,"Lightning rod, arrester/grounding device"
260,"Cord, plug, other"
261,"Power cord, plug; detachable from appliance"
262,"Power cord, plug; permanently attached"
263,Extension cord
3,"Shop Tools, Industrial Equipment"
300,"Shop tools and industrial equipment, other"
310,"Power tools, other"
311,Power saw
312,Power lathe
313,"Power shaper, router, jointer, planer"
314,Power cutting tool
315,"Power drill, screwdriver"
316,"Power sander, grinder, buffer, polisher"
317,"Power hammer, including jackhammers"
318,"Power nail gun, stud driver, stapler"
320,"Painting tools, other"
321,Paint dipper
322,Paint flow coating machine
323,Paint mixing machine
324,Paint sprayer
325,"Coating machine, including asphalt-saturating"
331,Welding torch.
332,Cutting torch
333,Burners
334,Soldering equipment
340,"Hydraulic equipment, other"
341,Air compressor
342,Gas compressor
343,Atomizing equipment
344,Pump
345,Wet/dry vacuum (shop vacuum)
346,"Hoist, lift, crane"
347,Powered jacking equipment
348,Drilling machinery or equipment
351,Heat-treating equipment
352,Incinerator
353,"Industrial furnace, oven, kiln"
354,"Tarpot, tar kettle"
355,"Casting, molding, forging equipment"
356,Distilling equipment
357,"Digester, reactor"
358,"Extractor, waste recovery machine"
361,Conveyor
362,"Power transfer equipment: ropes, cables, blocks, belts"
363,Power takeoff
364,Powered valves.
365,Bearing or brake
371,"Picking, carding, weaving machine"
372,Testing equipment
373,Gas regulator
374,"Motor, separate"
375,Internal combustion engine (nonvehicular)
376,Printing press
377,Car washing equipment
4,Commercial and Medical Equipment
400,"Commercial and medical equipment, other"
410,"Medical equipment, other"
411,"Dental, medical, or other powered bed or chair"
412,"Dental equipment, other"
413,Dialysis equipment
414,Medical imaging equipment
415,Medical monitoring equipment
416,Oxygen administration equipment
417,"Radiological equipment, x-ray, radiation therapy"
418,Sterilizer: medical
419,Therapeutic equipment
421,Transmitter
422,"Telephone switching gear, including PBX"
423,TV monitor array
424,Studio-type TV camera
425,Studio-type sound recording/modulating equipment
426,Radar equipment
431,Amusement ride equipment
432,Ski lift
433,Elevator or lift
434,Escalator
441,"Microfilm, microfiche viewing equipment"
442,Photo processing equipment
443,Vending machine
444,Nonvideo arcade game
445,"Water fountain, water cooler"
446,Telescope
450,"Laboratory equipment, other"
451,Electron microscope
5,"Garden Tools, Agricultural Equipment"
500,"Gardening tools and agricultural equipment, other"
511,"Combine, threshing machine"
512,Hay processing equipment
513,Farm elevator or conveyor
514,"Silo loader, unloader, screw/sweep auger"
515,"Feed grinder, mixer, blender"
516,Milking machine
517,Pasteurizer
518,Cream separator
521,Sprayer: farm or garden
522,Chain saw
523,Weed burner
524,Lawn mower
525,"Lawn, landscape trimmer, edger"
531,Lawn vacuum
532,Leaf blower
533,"Mulcher, grinder, chipper"
534,"Snow blower, thrower"
535,Log splitter
536,Post hole auger
537,"Post driver, pile driver"
538,"Tiller, cultivator"
6,Kitchen and Cooking Equipment
600,"Kitchen and cooking equipment, other"
611,"Blender, juicer, food processor, mixer"
612,Coffee grinder
621,Can opener
622,Knife
623,Knife sharpener
631,Coffee maker or teapot
632,"Food warmer, hot plate"
633,Kettle
634,Popcorn popper
635,Pressure cooker or canner
636,Slow cooker
637,"Toaster, toaster oven, countertop broiler"
638,"Waffle iron, griddle"
639,"Wok, frying pan, skillet"
641,Bread-making machine
642,Deep fryer
643,"Grill, hibachi, barbecue"
644,Microwave oven
645,"Oven, rotisserie"
646,"Range, stove with/without oven or cooking surface"
647,"Steam table, warming drawer/table"
651,Dishwasher
652,Freezer when separate from refrigerator
653,Garbage disposer
654,Grease hood/duct exhaust fan
655,Ice maker (separate from refrigerator)
656,"Refrigerator, refrigerator/freezer"
7,Electronic and Other Electrical Equipment
700,"Electronic equipment, other"
710,"Computer device, other"
711,Computer
712,Computer storage device: external
713,"Computer modem, external"
714,Computer monitor
715,Computer printer
716,"Computer projection device, LCD panel, projector"
720,"Office equipment, other"
721,"Adding machine, calculator"
722,Telephone or answering machine
723,Cash register
724,Copier
725,Fax machine
726,Paper shredder
727,"Postage, shipping meter equipment"
728,Typewriter
730,"Musical instrument, other"
731,Guitar
732,"Piano, organ"
733,Musical synthesizer or keyboard
740,"Sound recording or receiving equipment, other"
741,CD player (audio)
742,Laser disk player
743,Radio
744,"Radio, two way"
745,"Record player, phonograph, turntable"
747,"Speakers, audio; separate components"
748,Stereo equipment
749,Tape recorder or player
750,"Video equipment, other"
751,Cable converter box
752,"Projector: film, slide, overhead"
753,Television
754,VCR or VCR-TV combination
755,Video game - electronic
756,"Camcorder, video camera"
757,Photographic camera and equipment
8,Personal and Household Equipment
800,"Personal and household equipment, other"
811,Clothes dryer
812,Trash compactor
813,Washer/dryer combination (within one frame)
814,Washing machine - clothes
821,"Hot tub, whirlpool, spa"
822,Swimming pool equipment
830,"Floor care equipment, other"
831,"Broom, electric"
832,"Carpet cleaning equipment, including rug shampooer"
833,"Floor buffer, waxer, cleaner"
834,Vacuum cleaner
841,"Comb, hair brush"
842,Curling iron
843,Electrolysis equipment
844,Hair curler warmer
845,Hair dryer
846,"Makeup mirror, lighted"
847,"Razor, shaver"
848,"Suntan equipment, sunlamp"
849,Toothbrush
850,"Portable appliance designed to produce heat, other"
851,Baby bottle warmer
852,Blanket - electric
853,Heating pad
854,Clothes steamer
855,Clothes iron
861,Automatic door opener - not garage
862,Burglar alarm
863,Garage door opener
864,Gas detector
865,Intercom
866,"Smoke or heat detector, fire alarm"
868,Thermostat
871,Ashtray
872,"Charcoal lighter, utility lighter"
873,"Cigarette lighter, pipe lighter"
874,Fire-extinguishing equipment
875,Insect trap
876,Timer
877,Novelty lighter
881,Model vehicles.
882,"Toy, powered"
883,Woodburning kit
891,Clock
892,Gun
893,Jewelry-cleaning machine
894,Scissors
895,Sewing machine
896,Shoe polisher
897,"Sterilizer, non-medical"
000,Other equipment involved in ignition
NNN,None
UUU,Undetermined
,
,EQUIPMENT POWER SOURCE
1,Electrical
11,Electrical line voltage (>=  50 volts)
12,Batteries and low voltage (< 50 volts)
10,"Electrical, other"
2,Gas Fuels
21,Natural gas or other lighter-than-air gas
22,LP gas or other heavier-than-air gas
20,"Gas fuels, other"
3,Liquid Fuels
31,Gasoline
32,Alcohol
33,"Kerosene, diesel fuel, No.1 and 2 fuel oil"
34,"No.4, 5 & 6 fuel oils"
30,"Liquid fuel, other"
4,Solid Fuels
41,"Wood, paper"
42,"Coal, charcoal"
43,Chemicals
40,"Solid fuel, other"
5,Other Power Sources
51,Compressed air
52,Steam
53,Water
54,Wind
55,Solar
56,Geothermal
57,Nuclear
58,Fluid/hydraulic power source
00,"Power source, other"
UU,Undetermined
,
 ,EQUIPMENT PORTABILITY
1,Portable
2,Stationary
,
,FIRE SUPPRESSION FACTORS
1,Building Construction or Design
100,"Building construction or design, other"
112,Roof collapse
113,Roof assembly combustible
115,Solar panels
121,Ceiling collapse
125,Holes or openings in walls or ceilings
131,Wall collapse
132,Difficult to ventilate
134,Combustible interior finish
137,Balloon construction
138,Internal arrangement of partitions
139,Internal arrangement of stock or contents
141,Floor collapse
151,Lack of fire barrier walls or doors
153,Transoms
161,Attic undivided
166,Insulation combustible
173,Stairwell not enclosed
174,Elevator shaft
175,Dumbwaiter
176,Ducts: vertical
177,"Chute: rubbish, garbage, laundry"
181,Supports unprotected
182,Composite plywood I-beam construction
183,Composite roof/floor sheathing construction
185,Wood truss construction
186,Metal truss construction
187,"Fixed burglar protection assemblies (bars, grills on windows or doors)"
188,Quick release failure of bars on windows or doors
192,Previously damaged by fire
2,Act or Omission
200,"Act or omission, other"
213,Doors left open or outside door unsecured
214,Fire doors blocked or did not close properly
218,"Violation of fire, building or life safety code"
222,Illegal and clandestine drug operation
232,"Intoxication, drugs or alcohol"
253,"Riot or civil disturbance, including hostile acts"
254,Person(s) interfered with operations
283,Accelerant used
3,On-site materials
300,"On-site materials, other"
311,Aisles blocked or improper width
312,Significant/unusual fuel load structure components
313,Significant/unusual fuel load from contents
314,Significant/unusual fuel load outside from natural
315,Significant/unusual fuel load from man-made condition.
316,"Storage, improper"
321,Radiological hazard onsite
322,Biological hazard onsite
323,Cryogenic hazard onsite
324,"Hazardous chemical, corrosive material, or oxidizer"
325,Flammable/combustible liquid hazard
327,Explosives hazard present
331,"Decorations, included are crepe paper, garland"
341,Natural or other lighter-than-air gas present
342,Liquefied Petroleum (LPG) gas present
361,Combustible storage > 12 feet
362,High rack storage
4,Delays
400,"Delays, other"
411,Delayed detection of fire
412,Delayed reporting of fire
413,Alarm system malfunction
414,Alarm system shut off for valid reason
415,Alarm system inappropriately shut off
421,Unable to contact fire department
424,Information incomplete or incorrect
425,Communications problem
431,Blocked  or obstructed roadway
434,Poor or no access for fire department apparatus
435,Traffic delay
436,Trouble finding location
437,"Size, height, or other building characteristic"
438,Power lines down/arcing
443,Poor access for firefighters
444,Secured area
445,Guard dogs
446,"Aggressive animals, excluding guard dogs"
447,Suppression delayed due to evaluation of HazMat
448,Locked or jammed doors
451,Apparatus failure before arrival at incident
452,Hydrants inoperative
461,Airspace restriction
462,Military activity
481,Closest apparatus unavailable
5,Protective Equipment
500,"Protective equipment, other"
510,Automatic fire suppression system problem.
520,"Automatic sprinkler, standpipe connection problem"
531,Water supply inadequate: private
532,Water supply inadequate: public
543,Electrical power outage
561,Failure of rated fire protection assembly
562,Protective equipment negated illegally or irresponsibly
6,Egress/Exit
600,"Egress/exit problem, other"
611,Occupancy load above legal limit
612,Evacuation activity impeded FD access
613,Window type impeded egress
614,Windowless wall
621,Young occupants
622,Elderly occupants
623,Physically disabled occupants
624,Mentally disabled occupants
625,Physically restrained/confined occupants
626,Medically disabled occupants
641,Special Event
642,Public Gathering
7,Natural Conditions
700,"Natural conditions, other"
711,Drought or low fuel moisture
712,"Humidity, low"
713,"Humidity, high"
714,"Temperature, low"
715,"Temperature, high"
721,Fog
722,Flooding
723,Ice
724,Rain
725,Snow
732,"Wind, including hurricanes or tornadoes"
741,Earthquake
760,Unusual vegetation fuel loading
771,Threatened or endangered species
772,Timber sale activity
773,Fire restriction
774,Historic disturbance
775,Urban-wildland interface area
000,"Fire suppression factor, other"
NNN,None
UUU,Undetermined (conversion only)
,
,MOBILE PROPERTY INVOLVED
1,"Not involved in ignition, but burned"
2,"Involved in ignition, but did not itself burn"
3,Involved in ignition and burned
N,None
,
,MOBILE PROPERTY TYPE
1,Passenger Road Vehicles
11,"Automobile, passenger car, ambulance, race car"
12,"Bus, school bus, trackless trolley"
13,Off-road recreational vehicle
14,"Motor home, camper, bookmobile."
15,"Trailer - travel, designed to be towed"
16,"Trailer - camping, collapsible"
17,Mobile home
18,"Motorcycle, trail bike"
10,"Passenger or road vehicles, other"
2,Freight Road Vehicles
21,"General use truck, dump truck, fire apparatus"
22,"Pickup truck, hauling rig (non-motorized)"
23,"Trailer - semi, designed for freight"
24,Tank truck - nonflammable cargo
25,Tank truck - flammable or combustible liquid
26,Tank truck - compressed gas or LP-gas
27,"Garbage, waste, refuse truck"
20,"Freight road transport vehicle, other"
3,Rail Transport Vehicles
31,"Diner car, passenger car"
32,"Box, freight, or hopper car"
33,Tank car
34,Container or piggyback car
35,Engine/locomotive
36,"Rapid transit car, trolley - self-powered"
37,Maintenance equipment car
30,"Rail transport vehicle, other"
4,Water Vessels
41,Boat less than 65 ft in length overall
42,"Boat or ship >= 65 ft but < 1,000 tons."
43,"Cruise liner or passenger ship >= 1,000 tons"
44,Tank ship
45,Personal water craft
46,"Cargo or military ship > 1,000 tons"
47,Non-self-propelled vessel
48,Commercial fishing or processing vessel
49,Sailboats
40,"Water transport vessel, other"
5,Air transport vehicles
51,"Personal aircraft less than 12,500 lb. gross wt."
52,"Personal aircraft >= 12,500 lb. gross wt."
53,"Commercial aircraft: propeller, fixed wing"
54,"Commercial aircraft: turbine powered, fixed-wing"
55,"Helicopters, nonmilitary"
56,Military fixed-wing aircraft
57,Military non-fixed-wing aircraft
58,Balloon vehicles
50,"Air transport vehicles, other"
6,"Industrial, agricultural, construction vehicles"
61,Construction vehicle
63,"Loader - industrial, fork lift, tow motor, stacker"
64,Crane
65,"Agricultural vehicle, baler, chopper (farm use)"
67,Timber harvest vehicle
60,"Industrial, construction, agricultural vehicles, other"
7,"Mobile Property, Miscellaneous"
71,"Home, garden vehicle"
73,"Shipping container, mechanically moved"
74,Armored vehicle
75,"Missile, rocket, space vehicle"
76,Aerial tramway vehicle
00,"Mobile property, other"
NN,None
UU,Undetermined (conversion only)
,
,MOBILE PROPERTY MAKE
 AC,Acura
AG,Agco
AR,Alfa Romeo
AL,Allis Chalmers
AV,Antique Vehicle
AN,Ariens
AM,Aston Martin
AT,ATK
AU,Audi
AY,Avery
BS,Belarus
BE,Beta
BM,BMW
BO,Bobcat
BR,Briggs
BL,Buell
BU,Buick
CD,Cadillac
CA,Case
CB,Case - David Brown
CI,Case IH
CP,Caterpillar
CE,Century
CH,Chevrolet
CR,Chrysler
CV,Classic Vehicle
CO,Continental
CC,Crane Carrier (CCC)
CU,Cub Cadet
DA,Daihatsu
DE,Demco
DR,Diamond Reo
DI,Dixon
DO,Dodge
DU,Ducati
DT,Duetz
DS,Duetz-Allis
DF,Duetz-Fahr
ER,Eager
EA,Eagle
EU,Euclid
FK,Farm King
FA,Farmall
FM,Farmtrac
FE,Ferrari
FT,Fetrel
FO,Ford
FR,Freightliner
FG,Frigstad
FW,FWD
GH,Gehl
GE,Geo
GI,Giehl
GL,Gleaner
GM,GMC (General Motors)
GV,GVM
HD,Harley Davidson
HV,Harvester
HB,Haybuster
HE,Hesston
HI,Hino
HO,Honda
HG,Hough
HS,Husky
HU,Husqverna
HX,Hydrax
HY,Hyundai
IF,Infiniti
IN,International
IL,International Farmall
IH,International Harvester
IS,Isuzu
IT,Italjet
IV,Iveco
JA,Jaguar
JE,Jeep
JD,John Deere
KA,Kawasaki
KE,Kenworth
KI,Kia
KZ,Kinze
KO,Kioti
KN,Knight
KM,Komatsu
KR,Krause
KT,KTM
KU,Kubota
LC,Land Chief
LR,Land Rover
LT,Landtrac
LE,Lexus
LI,Lincoln
LN,Long
LO,Lotus
MN,MacDon
MK,Mack
ML,Maely
MI,Mahindra
MA,Maico
MH,Marmon
MS,Maserati
MY,Massey Ferguson
MV,Massey Harris-Ferguson
MZ,Mazda
MJ,McKee
ME,Melroe
MB,Mercedes Benz
MC,Mercury
MR,Merkur
MF,MHF
MT,Mitsubishi
MO,Montesa
MW,Montgomery Ward
MG,Moto Guzzi
MM,Moto Morini
MD,MTD
MU,Murray
NA,Navistar
NH,New Holland
NE,New Idea
NI,Nissan
OL,Oldsmobile
OV,Oliver
OS,Oshkosh
OW,Owatona
PT,Peterbilt
PU,Peugeot
PI,Pierce
PL,Plymouth
PN,Pontiac
PR,Porsche
RN,Range Rover
RD,Red Devil
RG,Rogue (Ottowa)
RR,Rolls Royce
SB,Saab
SA,Saturn
SG,Scagg
SC,Scania
SE,Sears Craftsman
SD,Simon Duplex
SI,Simplicity
SN,Snapper
SR,Steiger
ST,Sterling
SU,Subaru
SZ,Suzuki
TT,Toro
TO,Toyota
TL,Trelan
TR,Triumph
TJ,Trojan
TB,Troy-Bilt
UD,UD
UR,Ursus
UT,Utilmaster
VR,Vermeer
VS,Versatile
VE,Vespa
VO,Volkswagen
VL,Volvo
VG,Volvo GMC
WK,Walker
WL,Walter
WS,Western Star
WW,Westward
WH,White
WG,White GMC
WD,Woods
YA,Yamaha
YM,Yardman
YU,Yugo
ZT,Zetor
OO,Other Make
,End of Fire Module; Begin Structure Module
,STRUCTURE TYPE
1,Enclosed building
2,Fixed portable or mobile structure
3,Open structure
4,Air-supported structure
5,Tent
6,Open platform
7,Underground structure work area
8,Connective structure
0,"Structure type, other"
,
,BUILDING STATUS
1,Under construction
2,In normal use
3,"Idle, not routinely used"
4,Under major renovation
5,Vacant and secured
6,Vacant and unsecured
7,Being demolished
0,"Building status, other"
U,Undetermined
,
,FIRE SPREAD
1,Confined to object of origin
2,Confined to room of origin
3,Confined to floor of origin
4,Confined to building of origin
5,Beyond building of origin
,
,ITEM CONTRIBUTING MOST TO FLAME SPREAD
PLEASE NOTE:,The code set table used for this data element is the same set that is used for ITEM FIRST IGNITED- D3 in the Fire Module with the exception of  ?99 Multiple items first ignited? which is excluded from this code-set. Please see the codes listed for that data element.
,
,TYPE OF MATERIAL CONTRIBUTING MOST TO FLAME SPREAD
PLEASE NOTE:,"The code set table used for this data element is the same set that is used for TYPE OF MATERIAL FIRST IGNITED- D4 in the Fire Module, with the exception of  ?99 Multiple type of material? which is excluded from this code-set. Please see the codes listed for that data element."
,
,PRESENCE OF DETECTORS
 L1,Presence of Detectors
1,Present
N,None present
U,Undetermined
L2,Detector Type
1,Smoke
2,Heat
3,Combination smoke and heat in a single unit
4,"Sprinkler, water flow detection"
5,More than one type present
0,"Detector type, other"
U,Undetermined
L3,Detector Power Supply
1,Battery only
2,Hardwire only
3,Plug-in
4,Hardwire with battery backup
5,Plug-in with battery backup
6,Mechanical
7,Multiple detectors and power supplies
0,"Detector power supply, other"
U,Undetermined
L4,Detector Operation
1,Fire too small to activate detector
2,Detector operated
3,Detector failed to operate
U,Undetermined
